fecha,codigo,facultad,area,materia,seccion,horario,dias,evaluacion,tipo,inscritos,examinados,modalidad
2022-03-16,SICA-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SISTEMA DE CONTROL ADMINISTRATIVO,02,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,83,81,EN LINEA
2022-03-16,TTI-H,Facultad de Ciencias Sociales,IDIOMAS,TÉCNICAS DE TRADUCCIONES E INTERPRETACIÓN,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,39,36,EN LINEA
2022-03-16,II2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS INTERMEDIO II,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,41,39,EN LINEA
2022-03-16,DEREN-D,Facultad de Derecho,DERECHO,DERECHO REGISTRAL,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,86,78,EN LINEA
2022-03-16,PSICO-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA COMUNITARIA,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,24,24,EN LINEA
2022-03-16,DIBT-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DIBUJO TÉCNICO,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,45,29,EN LINEA
2022-03-16,PSFO-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA FORENSE,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,67,62,EN LINEA
2022-03-16,INGC2-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS PARA COMUNICACIONES II,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,12,12,EN LINEA
2022-03-16,MAT2-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA II,02,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,16,12,EN LINEA
2022-03-16,RIEI-H,Facultad de Ciencias Sociales,COMUNICACIONES,REPORTAJE INTERPRETATIVO E INVESTIGATIVO,01,09:45-11:15,Mie-Sab,SEGUNDA,ORDINARIA,13,10,PRESENCIAL
2022-03-16,INGC7-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS PARA COMUNICACIONES VII,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,33,32,EN LINEA
2022-03-16,OPPU-H,Facultad de Ciencias Sociales,COMUNICACIONES,OPINIÓN PÚBLICA,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,71,67,EN LINEA
2022-03-16,EXOE-H,Facultad de Ciencias Sociales,IDIOMAS,EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL,11,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,95,81,EN LINEA
2022-03-16,CDC1-E,Facultad de Ciencias Empresariales,NEGOCIOS,CONTABILIDAD DE COSTOS I,05,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,102,93,EN LINEA
2022-03-16,ING2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS II,09,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,118,107,EN LINEA
2022-03-16,FOTO-H,Facultad de Ciencias Sociales,COMUNICACIONES,FOTOGRAFÍA,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,49,47,EN LINEA
2022-03-16,IA3-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS AVANZADO III,02,18:40-20:10,Lu-Mie-Vie,SEGUNDA,ORDINARIA,51,51,EN LINEA
2022-03-16,INGC3-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS PARA COMUNICACIONES III,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,34,32,EN LINEA
2022-03-16,DIAM-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO DE AMBIENTACIÓN GRÁFICA,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,20,19,EN LINEA
2022-03-16,REA1-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,REALIDAD NACIONAL,14,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,126,117,EN LINEA
2022-03-16,APU-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ADMINISTRACIÓN DE PERFILES DE USUARIOS EN BASES DE DATOS,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,9,9,EN LINEA
2022-03-16,MEVA-H,Facultad de Ciencias Sociales,PSICOLOGIA,MÉTODOS EVALUACIÓN ADULTO,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,51,49,EN LINEA
2022-03-16,II1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS INTERMEDIO I,04,18:40-20:10,Lu-Mie-Vie,SEGUNDA,ORDINARIA,32,29,EN LINEA
2022-03-16,FOPU-H,Facultad de Ciencias Sociales,COMUNICACIONES,FOTOGRAFÍA PUBLICITARIA,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,116,111,EN LINEA
2022-03-16,ARTE-T,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ADMINISTRACIÓN DE RECURSOS TECNOLÓGICOS,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,39,39,EN LINEA
2022-03-16,MES1-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ESTÁTICA,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,59,56,EN LINEA
2022-03-16,PREP-E,Facultad de Ciencias Empresariales,NEGOCIOS,PRESUPUESTO DE LA EMPRESA PRIVADA,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,129,126,EN LINEA
2022-03-16,ESTP-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ESTADÍSTICA I,02,08:00-11:00,Mie,SEGUNDA,ORDINARIA,59,54,EN LINEA
2022-03-16,MAT3-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA III,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,128,119,EN LINEA
2022-03-16,MODE-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MODELOS DE DECISIÓN,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,78,71,EN LINEA
2022-03-16,ET3Q-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,AUDITORÍA DE GESTIÓN DE LA CALIDAD (ETC3),01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,24,24,EN LINEA
2022-03-16,DIAN-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO DE ANIMACIÓN,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,110,105,EN LINEA
2022-03-16,SICAI-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INGLÉS TÉCNICO V (SISTEMA DE CONTROL ADMINISTRATIVO),01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,13,13,EN LINEA
2022-03-16,ET3M-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ADMINISTRACIÓN DE MANTENIMIENTO,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,9,8,EN LINEA
2022-03-16,EDPRO-H,Facultad de Ciencias Sociales,COMUNICACIONES,EDITORIAL Y PROPAGANDA,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,63,59,EN LINEA
2022-03-16,PASO-H,Facultad de Ciencias Sociales,PSICOLOGIA,PATOLOGÍA SOCIAL,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,95,95,EN LINEA
2022-03-16,EOA-H,Facultad de Ciencias Sociales,IDIOMAS,EXPRESIÓN ORAL AVANZADA,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,50,48,EN LINEA
2022-03-16,HISI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ADMÓN. DE LA HIGIENE Y SEGURIDAD INDUSTRIAL,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,103,96,EN LINEA
2022-03-16,PDTV-H,Facultad de Ciencias Sociales,COMUNICACIONES,PRODUCCIÓN EN TELEVISIÓN,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,38,36,EN LINEA
2022-03-16,DIMA-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO DE MARKETING,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,26,25,EN LINEA
2022-03-16,BAS1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,BASES DE DATOS I,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,97,90,EN LINEA
2022-03-16,INVM-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INVESTIGACIÓN DE MERCADOS,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,129,124,EN LINEA
2022-03-16,IA2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS AVANZADO II,02,18:40-20:10,Lu-Mie-Vie,SEGUNDA,ORDINARIA,41,38,EN LINEA
2022-03-16,EI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ESTADÍSTICA Y PROBABILIDADES,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,84,77,EN LINEA
2022-03-16,MPRO-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MÉTODOS PROBABILÍSTICOS,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,83,74,EN LINEA
2022-03-16,PEST-H,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,PSICO-ESTADÍSTICA,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,87,81,EN LINEA
2022-03-16,TGDP-D,Facultad de Derecho,DERECHO,INTRODUCCIÓN AL DERECHO PROCESAL,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,57,53,EN LINEA
2022-03-16,GECO-E,Facultad de Ciencias Empresariales,NEGOCIOS,GERENCIA DE CONFLICTOS,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,94,93,EN LINEA
2022-03-16,NEPC-H,Facultad de Ciencias Sociales,PSICOLOGIA,NEURO-PSICOLOGÍA CLÍNICA,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,79,78,EN LINEA
2022-03-16,ELE1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ELECTRÓNICA,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,97,95,EN LINEA
2022-03-16,PSEM-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA EMPRESARIAL,03,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,130,126,EN LINEA
2022-03-16,ALG1-E,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ALGORITMOS I,05,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,69,58,EN LINEA
2022-03-16,PAA1-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,PATRIMONIO ARQUITECTÓNICO I,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,15,14,EN LINEA
2022-03-16,IA1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS AVANZADO I,03,18:40-20:10,Lu-Mie-Vie,SEGUNDA,ORDINARIA,63,63,EN LINEA
2022-03-16,EPRO-AC,Facultad de Ciencias Sociales,ANTROPOLOGIA,ÉTICA,09,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,129,128,EN LINEA
2022-03-16,IB2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS BÁSICO II,02,18:40-20:10,Lu-Mie-Vie,SEGUNDA,ORDINARIA,13,11,EN LINEA
2022-03-16,INDP-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INVESTIGACIÓN Y DESARROLLO DEL PRODUCTO,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,48,38,EN LINEA
2022-03-16,ADH2-T,Facultad de Ciencias Empresariales,NEGOCIOS,ADMINISTRACIÓN HOTELERA II,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,31,30,EN LINEA
2022-03-16,ETI2-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MANEJO DE MATERIALES Y ADMINISTRACIÓN DE ALMACENES,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,16,11,EN LINEA
2022-03-16,TAI1-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL I,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,59,55,EN LINEA
2022-03-16,PSAPA-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA DEL APRENDIZAJE,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,106,100,EN LINEA
2022-03-16,SIOP-T,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INFORMÁTICA TÉCNICA,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,17,17,EN LINEA
2022-03-16,TED1-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TECNOLOGÍA DIGITAL I,03,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,33,28,EN LINEA
2022-03-16,INME-E,Facultad de Ciencias Empresariales,NEGOCIOS,INVESTIGACIÓN DE MERCADO,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,79,75,EN LINEA
2022-03-16,TAI3-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL III,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,40,38,EN LINEA
2022-03-16,TAI5-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL V,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,40,40,EN LINEA
2022-03-16,DEIN-H,Facultad de Ciencias Sociales,PSICOLOGIA,DESARROLLO INDIVIDUAL,07,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,85,75,EN LINEA
2022-03-16,NECL-P,Facultad de Ciencias Sociales,PSICOLOGIA,NEUROPSICOLOGÍA CLÍNICA,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,110,103,EN LINEA
2022-03-16,HISTU-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,HISTORIA UNIVERSAL,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,44,38,EN LINEA
2022-03-16,INF1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INFORMÁTICA,11,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,73,64,EN LINEA
2022-03-16,HIDI-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,HISTORIA DEL DISEÑO GRÁFICO,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,40,37,EN LINEA
2022-03-16,IA1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS AVANZADO I,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,64,60,EN LINEA
2022-03-16,TAI1-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL I,02,18:40-20:10,Lu-Mie-Vie,SEGUNDA,ORDINARIA,28,22,EN LINEA
2022-03-16,IB1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS BÁSICO I,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,77,64,EN LINEA
2022-03-16,TADT-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER DE DISEÑO TRIDIMENSIONAL,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,62,54,EN LINEA
2022-03-16,DEFA-D,Facultad de Derecho,DERECHO,DERECHO DE FAMILIA,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,66,64,EN LINEA
2022-03-16,TTI-H,Facultad de Ciencias Sociales,IDIOMAS,TÉCNICAS DE TRADUCCIONES E INTERPRETACIÓN,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,104,103,EN LINEA
2022-03-16,BIOG-H,Facultad de Ciencias Sociales,PSICOLOGIA,BIOLOGÍA GENERAL,06,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,88,80,EN LINEA
2022-03-16,INGC1-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS PARA COMUNICACIONES I,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,ORDINARIA,41,37,EN LINEA
2022-03-16,INF1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INFORMÁTICA,03,08:00-11:00,Mie,SEGUNDA,ORDINARIA,79,70,EN LINEA
2022-03-16,ETI3-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MODELOS DE DECISIÓN II,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,49,48,EN LINEA
2022-03-16,FEPI-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,DESARROLLO DE PROYECTOS,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,75,74,EN LINEA
2022-03-16,FEPI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,02,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,83,82,EN LINEA
2022-03-16,PROG3-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,PROGRAMACIÓN III,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,102,95,EN LINEA
2022-03-16,INI1-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS PARA NEGOCIOS I,02,18:05-19:35,Lu-Mie-Vie,SEGUNDA,ORDINARIA,40,36,EN LINEA
2022-03-16,INT1-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS PARA NEGOCIOS I,02,18:05-19:35,Lu-Mie-Vie,SEGUNDA,ORDINARIA,19,18,EN LINEA
2022-03-16,METI-A,Facultad de Ciencias Sociales,IDIOMAS,MÉTODOS DE INVESTIGACIÓN EDUCATIVA,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,82,76,EN LINEA
2022-03-16,OCOM-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ORGANIZACIÓN DE LAS COMPUTADORAS,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,36,33,EN LINEA
2022-03-16,APR1-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ADMINISTRACIÓN DE LA PRODUCCIÓN I,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,115,108,EN LINEA
2022-03-16,PELOG-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,PENSAMIENTO LÓGICO,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,51,49,EN LINEA
2022-03-16,PCIN-C,Facultad de Ciencias Sociales,COMUNICACIONES,PLANEACIÓN DE LA COMUNICACIÓN INSTITUCIONAL,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,43,42,EN LINEA
2022-03-16,PUB1-H,Facultad de Ciencias Sociales,COMUNICACIONES,PUBLICIDAD I,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,129,124,EN LINEA
2022-03-16,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,12,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,109,92,EN LINEA
2022-03-16,DEM2N-D,Facultad de Derecho,DERECHO,DERECHO MERCANTIL II,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,121,112,EN LINEA
2022-03-16,DPP2-D,Facultad de Derecho,DERECHO,DERECHO PROCESAL PENAL II,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,46,45,EN LINEA
2022-03-16,CDLA-E,Facultad de Derecho,DERECHO,ESTUDIO DE LA CONSTITUCIÓN,07,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,68,67,EN LINEA
2022-03-16,BIOG-H,Facultad de Ciencias Sociales,PSICOLOGIA,BIOLOGÍA GENERAL,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,93,81,EN LINEA
2022-03-16,DPCM1-D,Facultad de Derecho,DERECHO,DERECHO PROCESAL CIVIL Y MERCANTIL I,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,62,58,EN LINEA
2022-03-16,OREI-H,Facultad de Derecho,DERECHO,ORGANISMOS REGIONALES E INTERNACIONALES,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,86,79,EN LINEA
2022-03-16,DPCM3-D,Facultad de Derecho,DERECHO,DERECHO PROCESAL CIVIL Y MERCANTIL III,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,38,36,EN LINEA
2022-03-16,INF1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INFORMÁTICA,06,09:30-11:00,Mie-Sab,SEGUNDA,ORDINARIA,44,34,EN LINEA
2022-03-16,DEC3-D06,Facultad de Derecho,DERECHO,DERECHO CIVIL III,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,41,39,EN LINEA
2022-03-16,DESO-E,Facultad de Ciencias Empresariales,NEGOCIOS,DESARROLLO ORGANIZACIONAL,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,89,87,EN LINEA
2022-03-16,PLOE-T,Facultad de Ciencias Empresariales,NEGOCIOS,PLANEACIÓN ORG. DE EVENTOS,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,73,72,EN LINEA
2022-03-16,HANE-E,Facultad de Ciencias Empresariales,NEGOCIOS,HABILIDADES DE NEGOCIACIÓN,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,18,18,EN LINEA
2022-03-16,EMST-T,Facultad de Ciencias Empresariales,NEGOCIOS,EMPRESAS DE SERVICIOS TURÍSTICOS,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,13,13,EN LINEA
2022-03-16,DESO-E,Facultad de Ciencias Empresariales,NEGOCIOS,DESARROLLO ORGANIZACIONAL,03,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,84,78,EN LINEA
2022-03-16,DEC4-D06,Facultad de Derecho,DERECHO,DERECHO CIVIL IV,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,90,79,EN LINEA
2022-03-16,INT2-E,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INTERNET II,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,16,16,EN LINEA
2022-03-16,TER3-T,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,TECNOLOGÍA CERTIFICADA EN REDES III,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,21,20,EN LINEA
2022-03-16,IA1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS AVANZADO I,02,09:45-11:15,Lu-Mie-Vie,SEGUNDA,ORDINARIA,15,14,PRESENCIAL
2022-03-16,LOJU-D,Facultad de Derecho,DERECHO,LÓGICA JURÍDICA,02,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,120,111,EN LINEA
2022-03-16,ECOE-E,Facultad de Ciencias Empresariales,NEGOCIOS,ECONOMÍA EMPRESARIAL,02,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,55,54,EN LINEA
2022-03-16,AUTO-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,AUTOMATIZACIÓN INDUSTRIAL Y ROBÓTICA,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,34,34,EN LINEA
2022-03-16,ESTP-E,Facultad de Ciencias Empresariales,NEGOCIOS,ESTRATEGIA DEL PRODUCTO,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,88,85,EN LINEA
2022-03-16,GECO-E,Facultad de Ciencias Empresariales,NEGOCIOS,GERENCIA DE CONFLICTOS,03,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,89,83,EN LINEA
2022-03-16,ARHI-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,ARQUEOLOGÍA HISTÓRICA,01,17:00-20:00,Mie,SEGUNDA,ORDINARIA,3,3,EN LINEA
2022-03-16,COF1-E,Facultad de Ciencias Empresariales,NEGOCIOS,CONTABILIDAD FINANCIERA I,08,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,93,90,EN LINEA
2022-03-16,AUGU-E,Facultad de Ciencias Empresariales,NEGOCIOS,AUDITORÍA GUBERNAMENTAL,01,18:40-20:10,Lu-Mie,SEGUNDA,ORDINARIA,102,102,EN LINEA
2022-03-16,REA1-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,REALIDAD NACIONAL,03,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,75,66,EN LINEA
2022-03-16,DEEM-N,Facultad de Ciencias Empresariales,NEGOCIOS,DESARROLLO DE EMPRENDEDORES,01,06:30-08:00,Mie-Sab,SEGUNDA,ORDINARIA,68,64,EN LINEA
2022-03-16,GEFI-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,GEOGRAFÍA FÍSICA,01,17:00-20:00,Mie,SEGUNDA,ORDINARIA,4,4,EN LINEA
2022-03-17,PAA1-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,PATRIMONIO ARQUITECTÓNICO I,01,18:40-20:10,Lu-Mie,PRIMERA,DIFERIDA,15,1,EN LINEA
2022-03-17,DIMU-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO MULTIMEDIA,01,06:30-08:00,Ma-Jue,SEGUNDA,ORDINARIA,37,33,EN LINEA
2022-03-17,TED1-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TECNOLOGÍA DIGITAL I,03,18:40-20:10,Lu-Mie,PRIMERA,DIFERIDA,33,1,EN LINEA
